discoouunt	0,1,0.000000,0.000053
discounnt	0,1,0.000000,0.000053
discount	0,1,0.000000,0.000053
discounted	0,1,0.000000,0.000053
discounts	0,1,0.000000,0.000053
discover	0,3,0.000000,0.000159
discretely	0,1,0.000000,0.000053
discretion	1,0,0.000070,0.000000
discuss	4,2,0.000279,0.000106
discussed	2,0,0.000140,0.000000
discussion	8,0,0.000559,0.000000
disease	0,1,0.000000,0.000053
dish	0,3,0.000000,0.000159
dishes	0,1,0.000000,0.000053
disintegration	0,1,0.000000,0.000053
dismissed	1,0,0.000070,0.000000
disordersclump	0,1,0.000000,0.000053
disordersshrink	0,1,0.000000,0.000053
disparate	1,0,0.000070,0.000000
displayed	0,1,0.000000,0.000053
disposed	0,1,0.000000,0.000053
disqualified	0,1,0.000000,0.000053
dissemination	1,0,0.000070,0.000000
distance	1,4,0.000070,0.000212
distort	0,1,0.000000,0.000053
distracted	0,1,0.000000,0.000053
distributed	1,0,0.000070,0.000000
distribution	3,0,0.000210,0.000000
distributions	2,0,0.000140,0.000000
district	4,0,0.000279,0.000000
ditch	1,0,0.000070,0.000000
divert	1,0,0.000070,0.000000
diverted	1,0,0.000070,0.000000
divided	1,0,0.000070,0.000000
division	1,0,0.000070,0.000000
dkohler	1,0,0.000070,0.000000
dmao	1,0,0.000070,0.000000
dnb	1,0,0.000070,0.000000
do	9,32,0.000629,0.001694
dobmeos	0,1,0.000000,0.000053
doc	3,0,0.000210,0.000000
doctor	0,2,0.000000,0.000106
doctoral	0,1,0.000000,0.000053
doctors	0,2,0.000000,0.000106
doctrine	4,0,0.000279,0.000000
documenting	2,0,0.000140,0.000000
documents	0,4,0.000000,0.000212
does	4,7,0.000279,0.000371
doesn	0,10,0.000000,0.000529
doff	0,1,0.000000,0.000053
dog	1,0,0.000070,0.000000
doing	0,6,0.000000,0.000318
dol	0,1,0.000000,0.000053
dollar	0,1,0.000000,0.000053
dollars	1,6,0.000070,0.000318
dolls	0,1,0.000000,0.000053
domain	2,3,0.000140,0.000159
domestic	0,1,0.000000,0.000053
don	8,25,0.000559,0.001324
done	6,0,0.000419,0.000000
dont	0,1,0.000000,0.000053
door	2,3,0.000140,0.000159
double	0,2,0.000000,0.000106
doubt	0,3,0.000000,0.000159
doubts	0,1,0.000000,0.000053
doug	1,0,0.000070,0.000000
down	1,10,0.000070,0.000529
download	0,1,0.000000,0.000053
dozens	0,1,0.000000,0.000053
draft	1,1,0.000070,0.000053
drafting	1,0,0.000070,0.000000
dramatic	1,0,0.000070,0.000000
draw	0,5,0.000000,0.000265
drawing	2,3,0.000140,0.000159
drawn	0,2,0.000000,0.000106
dreamwaver	0,2,0.000000,0.000106
drew	2,1,0.000140,0.000053
drinking	0,2,0.000000,0.000106
drive	0,2,0.000000,0.000106
drives	1,0,0.000070,0.000000
dronn	1,0,0.000070,0.000000
drown	0,1,0.000000,0.000053
drowning	0,1,0.000000,0.000053
drug	0,1,0.000000,0.000053
drugs	0,2,0.000000,0.000106
dryblower	0,1,0.000000,0.000053
dubhe	0,1,0.000000,0.000053
dubuque	0,3,0.000000,0.000159
duck	0,1,0.000000,0.000053
due	2,7,0.000140,0.000371
duke	4,0,0.000279,0.000000
dunns	1,0,0.000070,0.000000
duns	2,0,0.000140,0.000000
duplicate	0,1,0.000000,0.000053
during	8,1,0.000559,0.000053
dutchess	0,1,0.000000,0.000053
dutyfreesoft	0,1,0.000000,0.000053
dvd	0,1,0.000000,0.000053
dwr	3,0,0.000210,0.000000
dxqrgu	0,1,0.000000,0.000053
dycmpf	0,1,0.000000,0.000053
dynamic	2,0,0.000140,0.000000
dynamically	0,1,0.000000,0.000053
dynamics	1,1,0.000070,0.000053
dynegy	11,0,0.000768,0.000000
e	22,38,0.001537,0.002012
each	17,10,0.001187,0.000529
earlier	2,2,0.000140,0.000106
early	6,2,0.000419,0.000106
earn	0,6,0.000000,0.000318
earning	0,1,0.000000,0.000053
earth	1,0,0.000070,0.000000
earths	0,1,0.000000,0.000053
easily	0,4,0.000000,0.000212
east	0,1,0.000000,0.000053
eastern	1,0,0.000070,0.000000
easy	0,16,0.000000,0.000847
eat	1,2,0.000070,0.000106
eatables	0,1,0.000000,0.000053
eating	0,2,0.000000,0.000106
eb	16,0,0.001118,0.000000
ebl	1,0,0.000070,0.000000
ebook	0,3,0.000000,0.000159
ebooks	0,1,0.000000,0.000053
ebs	1,0,0.000070,0.000000
ecarmst	0,1,0.000000,0.000053
eclassifiedshq	0,1,0.000000,0.000053
ecole	0,1,0.000000,0.000053
ecom	0,1,0.000000,0.000053
ecomog	0,3,0.000000,0.000159
economic	0,2,0.000000,0.000106
economically	0,1,0.000000,0.000053
economics	1,0,0.000070,0.000000
economy	0,1,0.000000,0.000053
ect	382,0,0.026683,0.000000
ed	1,0,0.000070,0.000000
edge	1,0,0.000070,0.000000
edison	4,0,0.000279,0.000000
edit	0,11,0.000000,0.000582
edition	0,5,0.000000,0.000265
editor	0,3,0.000000,0.000159
editorial	1,0,0.000070,0.000000
edt	0,2,0.000000,0.000106
ee	1,1,0.000070,0.000053
ees	10,0,0.000699,0.000000
effect	1,1,0.000070,0.000053
effective	8,3,0.000559,0.000159
effectively	3,2,0.000210,0.000106
effects	0,1,0.000000,0.000053
efficiency	2,0,0.000140,0.000000
effort	6,0,0.000419,0.000000
efforts	2,0,0.000140,0.000000
efs	1,0,0.000070,0.000000
egep	1,0,0.000070,0.000000
ego	2,0,0.000140,0.000000
eh	1,0,0.000070,0.000000
ehronline	1,0,0.000070,0.000000
eiben	1,0,0.000070,0.000000
eight	0,2,0.000000,0.000106
eighty	0,1,0.000000,0.000053
eileen	1,0,0.000070,0.000000
eincomplete	0,1,0.000000,0.000053
either	7,2,0.000489,0.000106
el	2,0,0.000140,0.000000
elbow	0,1,0.000000,0.000053
elderly	0,1,0.000000,0.000053
election	1,0,0.000070,0.000000
elections	1,0,0.000070,0.000000
electric	1,0,0.000070,0.000000
electricity	1,0,0.000070,0.000000
eliminate	0,3,0.000000,0.000159
eliminates	0,1,0.000000,0.000053
eliminationstop	0,1,0.000000,0.000053
ellendale	0,2,0.000000,0.000106
ello	0,1,0.000000,0.000053
elmira	0,1,0.000000,0.000053
else	0,2,0.000000,0.000106
elses	0,2,0.000000,0.000106
emai	0,1,0.000000,0.000053
email	6,40,0.000419,0.002118
emailing	0,2,0.000000,0.000106
embargo	1,0,0.000070,0.000000
emeet	1,0,0.000070,0.000000
emerged	0,1,0.000000,0.000053
emerging	2,0,0.000140,0.000000
emigrant	0,1,0.000000,0.000053
emigrants	0,1,0.000000,0.000053
eminent	2,0,0.000140,0.000000
emma	1,0,0.000070,0.000000
emotion	0,1,0.000000,0.000053
emotional	0,1,0.000000,0.000053
emove	0,1,0.000000,0.000053
emphasis	0,1,0.000000,0.000053
emphasize	0,1,0.000000,0.000053
emphatically	0,1,0.000000,0.000053
employed	2,0,0.000140,0.000000
employee	6,0,0.000419,0.000000
employees	7,0,0.000489,0.000000
employer	0,1,0.000000,0.000053
employment	1,0,0.000070,0.000000
empowered	1,0,0.000070,0.000000
en	0,3,0.000000,0.000159
ena	10,0,0.000699,0.000000
enable	0,4,0.000000,0.000212
enacted	2,0,0.000140,0.000000
encarta	0,1,0.000000,0.000053
encoding	0,2,0.000000,0.000106
encompassing	1,0,0.000070,0.000000
encounters	0,1,0.000000,0.000053
encourage	4,0,0.000279,0.000000
encouraged	0,3,0.000000,0.000159
encyclopedia	0,1,0.000000,0.000053
end	11,8,0.000768,0.000424
ending	1,1,0.000070,0.000053
endless	0,1,0.000000,0.000053
endorsements	0,1,0.000000,0.000053
ends	1,0,0.000070,0.000000
energetic	1,0,0.000070,0.000000
energy	42,2,0.002934,0.000106
eneric	0,1,0.000000,0.000053
eng	0,1,0.000000,0.000053
engageenergy	1,0,0.000070,0.000000
engine	0,3,0.000000,0.000159
engineergeodetic	0,1,0.000000,0.000053
engineering	2,0,0.000140,0.000000
engines	0,2,0.000000,0.000106
enhance	3,0,0.000210,0.000000
enhancing	1,0,0.000070,0.000000
enjoy	0,2,0.000000,0.000106
enormous	1,0,0.000070,0.000000
enough	1,5,0.000070,0.000265
enron	127,0,0.008871,0.000000
enrononline	4,0,0.000279,0.000000
ensure	1,2,0.000070,0.000106
ensuring	0,2,0.000000,0.000106
enter	0,7,0.000000,0.000371
entered	3,7,0.000210,0.000371
entergy	6,0,0.000419,0.000000
entergyr	1,0,0.000070,0.000000
entering	0,2,0.000000,0.000106
enterprise	0,4,0.000000,0.000212
enters	0,1,0.000000,0.000053
entertaining	1,0,0.000070,0.000000
entex	14,0,0.000978,0.000000
entire	0,2,0.000000,0.000106
entirely	0,2,0.000000,0.000106
entity	3,0,0.000210,0.000000
entries	0,3,0.000000,0.000159
entry	1,0,0.000070,0.000000
environment	0,3,0.000000,0.000159
environmental	1,0,0.000070,0.000000
envy	0,1,0.000000,0.000053
eo	0,1,0.000000,0.000053
eops	1,0,0.000070,0.000000
epam	0,2,0.000000,0.000106
epcm	0,2,0.000000,0.000106
epenergy	5,0,0.000349,0.000000
epmi	2,0,0.000140,0.000000
eprm	1,0,0.000070,0.000000
epsc	1,0,0.000070,0.000000
equity	3,2,0.000210,0.000106
equivelant	0,1,0.000000,0.000053
er	0,2,0.000000,0.000106
ere	0,1,0.000000,0.000053
ernest	0,1,0.000000,0.000053
erroneously	1,0,0.000070,0.000000
error	2,6,0.000140,0.000318
errors	1,5,0.000070,0.000265
esa	1,0,0.000070,0.000000
escape	0,2,0.000000,0.000106
esiear	0,2,0.000000,0.000106
espcially	0,1,0.000000,0.000053
especially	2,2,0.000140,0.000106
essentially	1,0,0.000070,0.000000
est	1,0,0.000070,0.000000
establish	3,5,0.000210,0.000265
established	1,2,0.000070,0.000106
establishes	0,1,0.000000,0.000053
establishthe	0,1,0.000000,0.000053
estimate	1,1,0.000070,0.000053
etacitne	0,1,0.000000,0.000053
etc	4,5,0.000279,0.000265
eternal	0,1,0.000000,0.000053
ethic	1,0,0.000070,0.000000
etringer	2,0,0.000140,0.000000
europe	0,1,0.000000,0.000053
european	0,2,0.000000,0.000106
evaluate	2,0,0.000140,0.000000
evaluating	0,1,0.000000,0.000053
evaluation	1,0,0.000070,0.000000
evelon	0,1,0.000000,0.000053
even	3,13,0.000210,0.000688
evening	1,2,0.000070,0.000106
events	0,2,0.000000,0.000106
eventually	0,2,0.000000,0.000106
ever	0,5,0.000000,0.000265
every	0,14,0.000000,0.000741
everyday	0,2,0.000000,0.000106
everyone	10,7,0.000699,0.000371
everything	4,4,0.000279,0.000212
evolution	1,0,0.000070,0.000000
eworld	0,4,0.000000,0.000212
exact	1,1,0.000070,0.000053
exactly	0,4,0.000000,0.000212
exaggerate	0,1,0.000000,0.000053
examination	1,0,0.000070,0.000000
examine	0,3,0.000000,0.000159
examing	0,1,0.000000,0.000053
examining	0,1,0.000000,0.000053
example	3,4,0.000210,0.000212
examples	1,0,0.000070,0.000000
exceed	0,1,0.000000,0.000053
exceeded	0,2,0.000000,0.000106
excellent	0,4,0.000000,0.000212
except	1,0,0.000070,0.000000
exception	1,0,0.000070,0.000000
excerpts	0,1,0.000000,0.000053
excess	0,1,0.000000,0.000053
exchange	1,12,0.000070,0.000635
exchanges	1,0,0.000070,0.000000
exchanging	1,0,0.000070,0.000000
excited	2,1,0.000140,0.000053
exciting	1,0,0.000070,0.000000
excluding	2,0,0.000140,0.000000
exclusive	0,1,0.000000,0.000053
execute	1,0,0.000070,0.000000
executed	1,0,0.000070,0.000000
executing	2,0,0.000140,0.000000
execution	1,0,0.000070,0.000000
executive	6,0,0.000419,0.000000
executives	1,0,0.000070,0.000000
exemptions	2,0,0.000140,0.000000
exhausted	0,1,0.000000,0.000053
exhibit	1,4,0.000070,0.000212
exhibits	0,2,0.000000,0.000106
exist	0,2,0.000000,0.000106
existing	3,2,0.000210,0.000106
expanded	1,0,0.000070,0.000000
expanding	0,1,0.000000,0.000053
expanse	0,1,0.000000,0.000053
expect	3,6,0.000210,0.000318
expectation	0,2,0.000000,0.000106
expectations	0,4,0.000000,0.000212
expected	6,0,0.000419,0.000000
expecting	1,1,0.000070,0.000053
expects	3,0,0.000210,0.000000
expended	1,0,0.000070,0.000000
expenditures	1,0,0.000070,0.000000
expenses	1,2,0.000070,0.000106
experience	15,2,0.001048,0.000106
experiences	0,1,0.000000,0.000053
experiment	0,1,0.000000,0.000053
expertise	7,1,0.000489,0.000053
expire	1,0,0.000070,0.000000
expired	1,0,0.000070,0.000000
explain	0,2,0.000000,0.000106
explained	0,1,0.000000,0.000053
explaing	2,0,0.000140,0.000000
explaining	0,2,0.000000,0.000106
explicitly	0,1,0.000000,0.000053
exploration	0,2,0.000000,0.000106
explorer	0,3,0.000000,0.000159
exploring	2,0,0.000140,0.000000
expose	0,1,0.000000,0.000053
exposure	0,2,0.000000,0.000106
express	1,3,0.000070,0.000159
expressed	1,0,0.000070,0.000000
expressway	0,1,0.000000,0.000053
ext	3,0,0.000210,0.000000
extend	0,1,0.000000,0.000053
extended	1,2,0.000070,0.000106
extension	1,0,0.000070,0.000000
extent	1,0,0.000070,0.000000
externally	0,2,0.000000,0.000106
extra	4,3,0.000279,0.000159
extremal	0,1,0.000000,0.000053
extreme	0,1,0.000000,0.000053
exultant	0,1,0.000000,0.000053
eye	0,1,0.000000,0.000053
eyebrow	0,2,0.000000,0.000106
eyes	0,2,0.000000,0.000106
ezine	0,5,0.000000,0.000265
f	1,0,0.000070,0.000000
fabaclbo	0,1,0.000000,0.000053
face	0,1,0.000000,0.000053
facelift	0,1,0.000000,0.000053
faces	0,1,0.000000,0.000053
facilitate	4,0,0.000279,0.000000
facilitators	1,0,0.000070,0.000000
facility	1,0,0.000070,0.000000
faclities	1,0,0.000070,0.000000
fact	1,7,0.000070,0.000371
factor	0,1,0.000000,0.000053
factual	1,0,0.000070,0.000000
faded	0,1,0.000000,0.000053
fails	1,0,0.000070,0.000000
fainted	0,1,0.000000,0.000053
fair	1,1,0.000070,0.000053
faith	1,0,0.000070,0.000000
fall	0,2,0.000000,0.000106
fallon	1,0,0.000070,0.000000
fame	0,3,0.000000,0.000159
families	0,2,0.000000,0.000106
family	0,3,0.000000,0.000159
famous	0,1,0.000000,0.000053
fanny	1,0,0.000070,0.000000
fantastic	0,1,0.000000,0.000053
far	2,3,0.000140,0.000159
farm	1,0,0.000070,0.000000
farmer	5,0,0.000349,0.000000
fashion	0,1,0.000000,0.000053
fast	0,4,0.000000,0.000212
faster	1,1,0.000070,0.000053
fat	0,1,0.000000,0.000053
father	0,4,0.000000,0.000212
fathers	0,1,0.000000,0.000053
fattroglodyte	0,1,0.000000,0.000053
fault	1,0,0.000070,0.000000
favor	1,3,0.000070,0.000159
favorably	0,1,0.000000,0.000053
favorite	0,7,0.000000,0.000371
favourably	0,1,0.000000,0.000053
fax	3,6,0.000210,0.000318
fe	0,1,0.000000,0.000053
fear	0,4,0.000000,0.000212
feature	0,1,0.000000,0.000053
featured	0,2,0.000000,0.000106
features	1,5,0.000070,0.000265
feb	3,0,0.000210,0.000000
february	10,0,0.000699,0.000000
federal	4,0,0.000279,0.000000
fee	2,4,0.000140,0.000212
feel	11,8,0.000768,0.000424
feeling	2,1,0.000140,0.000053
feelings	0,1,0.000000,0.000053
fees	0,1,0.000000,0.000053
feet	0,1,0.000000,0.000053
felipe	2,0,0.000140,0.000000
fell	0,2,0.000000,0.000106
fellow	0,1,0.000000,0.000053
felt	2,0,0.000140,0.000000
female	0,3,0.000000,0.000159
few	8,4,0.000559,0.000212
ffffa	0,2,0.000000,0.000106
fh	2,0,0.000140,0.000000
fiducial	0,1,0.000000,0.000053
field	1,2,0.000070,0.000106
fields	1,0,0.000070,0.000000
fifteen	0,1,0.000000,0.000053
fifth	0,1,0.000000,0.000053
fight	1,1,0.000070,0.000053
figure	1,0,0.000070,0.000000
figured	1,0,0.000070,0.000000
file	4,2,0.000279,0.000106
filed	6,0,0.000419,0.000000
files	3,0,0.000210,0.000000
filing	11,0,0.000768,0.000000
fill	0,6,0.000000,0.000318
filled	0,2,0.000000,0.000106
filling	0,1,0.000000,0.000053
filter	0,1,0.000000,0.000053
final	5,1,0.000349,0.000053
finalization	2,0,0.000140,0.000000
finalize	1,0,0.000070,0.000000
finally	3,0,0.000210,0.000000
finance	4,0,0.000279,0.000000
financial	10,2,0.000699,0.000106
financials	1,0,0.000070,0.000000
financing	2,2,0.000140,0.000106
find	1,4,0.000070,0.000212
finding	0,1,0.000000,0.000053
fine	2,0,0.000140,0.000000
finger	0,1,0.000000,0.000053
finished	1,5,0.000070,0.000265
finishing	0,1,0.000000,0.000053
finland	0,1,0.000000,0.000053
fior	0,2,0.000000,0.000106
fioricet	0,1,0.000000,0.000053
fired	1,0,0.000070,0.000000
fireworks	0,1,0.000000,0.000053
firing	0,1,0.000000,0.000053
firm	3,2,0.000210,0.000106
first	8,26,0.000559,0.001377
fischer	1,0,0.000070,0.000000
fishbeck	1,0,0.000070,0.000000
fit	0,2,0.000000,0.000106
five	1,3,0.000070,0.000159
fixed	0,1,0.000000,0.000053
fl	0,1,0.000000,0.000053
flash	0,2,0.000000,0.000106
flat	0,5,0.000000,0.000265
flatter	1,0,0.000070,0.000000
flight	1,0,0.000070,0.000000
flip	1,0,0.000070,0.000000
fln	0,1,0.000000,0.000053
floe	0,1,0.000000,0.000053
flood	0,2,0.000000,0.000106
floods	0,1,0.000000,0.000053
floor	4,0,0.000279,0.000000
flow	7,1,0.000489,0.000053
fluid	0,1,0.000000,0.000053
flustrated	1,0,0.000070,0.000000
flutter	0,1,0.000000,0.000053
flyers	0,1,0.000000,0.000053
flynn	0,1,0.000000,0.000053
focus	1,3,0.000070,0.000159
focusing	3,1,0.000210,0.000053
foday	0,1,0.000000,0.000053
folks	0,3,0.000000,0.000159
follow	1,9,0.000070,0.000477
followed	0,2,0.000000,0.000106
following	18,9,0.001257,0.000477
font	0,3,0.000000,0.000159
fonts	0,2,0.000000,0.000106
foo	1,0,0.000070,0.000000
foolishness	0,1,0.000000,0.000053
foot	1,2,0.000070,0.000106
footmen	0,1,0.000000,0.000053
fooxr	0,1,0.000000,0.000053
for	170,204,0.011875,0.010801
forbearance	4,0,0.000279,0.000000
force	1,4,0.000070,0.000212
forced	1,0,0.000070,0.000000
forces	0,5,0.000000,0.000265
forcing	1,0,0.000070,0.000000
ford	1,0,0.000070,0.000000
forecast	0,1,0.000000,0.000053
forecasts	0,2,0.000000,0.000106
foreigner	0,1,0.000000,0.000053
foreigners	0,1,0.000000,0.000053
forest	1,0,0.000070,0.000000
forestall	0,1,0.000000,0.000053
foretell	1,0,0.000070,0.000000
forever	0,3,0.000000,0.000159
forget	0,1,0.000000,0.000053
forgotten	0,1,0.000000,0.000053
forhome	0,1,0.000000,0.000053
fork	0,2,0.000000,0.000106
form	0,11,0.000000,0.000582
formal	1,0,0.000070,0.000000
formally	2,0,0.000140,0.000000
format	0,3,0.000000,0.000159
forms	0,1,0.000000,0.000053
formula	2,0,0.000140,0.000000
formulated	0,1,0.000000,0.000053
forp	0,1,0.000000,0.000053
fort	1,0,0.000070,0.000000
forthis	0,1,0.000000,0.000053
fortunately	0,2,0.000000,0.000106
forty	0,1,0.000000,0.000053
forum	1,0,0.000070,0.000000
forward	12,1,0.000838,0.000053
forwarded	29,0,0.002026,0.000000
forwarding	1,0,0.000070,0.000000
found	1,5,0.000070,0.000265
founder	0,1,0.000000,0.000053
founding	0,1,0.000000,0.000053
four	3,5,0.000210,0.000265
fp	0,1,0.000000,0.000053
fraction	0,4,0.000000,0.000212
frame	0,1,0.000000,0.000053
frames	0,1,0.000000,0.000053
fran	2,0,0.000140,0.000000
francisco	1,0,0.000070,0.000000
frank	1,0,0.000070,0.000000
fraternal	0,1,0.000000,0.000053
fraud	0,1,0.000000,0.000053
fred	1,0,0.000070,0.000000
free	7,79,0.000489,0.004183
freebie	0,2,0.000000,0.000106
freehand	0,1,0.000000,0.000053
freelinksnetwork	0,4,0.000000,0.000212
freeonline	0,1,0.000000,0.000053
freepicklotto	0,2,0.000000,0.000106
freese	1,0,0.000070,0.000000
freeze	3,0,0.000210,0.000000
frequently	0,1,0.000000,0.000053
frevert	3,0,0.000210,0.000000
friday	3,3,0.000210,0.000159
friend	0,2,0.000000,0.000106
friends	0,3,0.000000,0.000159
frightened	0,1,0.000000,0.000053
frightrob	0,1,0.000000,0.000053
from	57,78,0.003982,0.004130
front	3,0,0.000210,0.000000
fronts	1,0,0.000070,0.000000
frqee	0,1,0.000000,0.000053
fruit	0,1,0.000000,0.000053
frusco	3,0,0.000210,0.000000
frustration	1,0,0.000070,0.000000
ft	0,2,0.000000,0.000106
ftp	1,0,0.000070,0.000000
fuel	0,1,0.000000,0.000053
fulfill	1,1,0.000070,0.000053
full	3,25,0.000210,0.001324
fully	0,3,0.000000,0.000159
fun	3,2,0.000210,0.000106
function	5,0,0.000349,0.000000
functionality	4,0,0.000279,0.000000
functions	5,0,0.000349,0.000000
fund	1,3,0.000070,0.000159
fundamental	2,0,0.000140,0.000000
funded	1,0,0.000070,0.000000
funding	1,0,0.000070,0.000000
funds	0,10,0.000000,0.000529
fuohqjlsjcqp	0,1,0.000000,0.000053
further	7,2,0.000489,0.000106
furthermore	0,1,0.000000,0.000053
future	4,10,0.000279,0.000529
fw	1,2,0.000070,0.000106
fyi	6,0,0.000419,0.000000
fyl	2,0,0.000140,0.000000
g	25,7,0.001746,0.000371
gaining	1,0,0.000070,0.000000
game	4,0,0.000279,0.000000
gary	7,0,0.000489,0.000000
gas	37,0,0.002585,0.000000
gb	0,1,0.000000,0.000053
gee	1,0,0.000070,0.000000
gemstone	0,1,0.000000,0.000053
general	1,4,0.000070,0.000212
generalist	1,0,0.000070,0.000000
generalities	0,1,0.000000,0.000053
generalize	0,1,0.000000,0.000053
generalizing	0,1,0.000000,0.000053
generate	0,1,0.000000,0.000053
generating	2,0,0.000140,0.000000
generation	5,0,0.000349,0.000000
generators	2,0,0.000140,0.000000
generic	0,6,0.000000,0.000318
genuine	0,2,0.000000,0.000106
geoffrey	0,1,0.000000,0.000053
geographic	4,0,0.000279,0.000000
geomatics	0,1,0.000000,0.000053
george	9,0,0.000629,0.000000
georgel	0,2,0.000000,0.000106
georgia	0,1,0.000000,0.000053
germany	0,3,0.000000,0.000159
gerry	2,0,0.000140,0.000000
ges	0,2,0.000000,0.000106
get	25,51,0.001746,0.002700
gets	0,3,0.000000,0.000159
getterscan	0,1,0.000000,0.000053
getthe	0,1,0.000000,0.000053
getting	0,8,0.000000,0.000424
getyour	0,1,0.000000,0.000053
ghana	0,2,0.000000,0.000106
ghz	0,1,0.000000,0.000053
gibner	8,0,0.000559,0.000000
gibson	1,0,0.000070,0.000000
gift	4,9,0.000279,0.000477
gifts	2,0,0.000140,0.000000
gigabyte	0,1,0.000000,0.000053
gilbert	1,0,0.000070,0.000000
gilchrist	1,0,0.000070,0.000000
gimg	0,1,0.000000,0.000053
ginsu	0,1,0.000000,0.000053
girl	0,4,0.000000,0.000212
gis	2,0,0.000140,0.000000
gist	2,0,0.000140,0.000000
giv	0,1,0.000000,0.000053
give	6,11,0.000419,0.000582
glad	1,0,0.000070,0.000000
glandular	0,1,0.000000,0.000053
glaspie	0,1,0.000000,0.000053
glen	1,0,0.000070,0.000000
glencore	2,0,0.000140,0.000000
glenda	0,1,0.000000,0.000053
global	43,1,0.003004,0.000053
globe	3,0,0.000210,0.000000
glover	1,0,0.000070,0.000000
glut	0,1,0.000000,0.000053
gmx	0,2,0.000000,0.000106
go	4,7,0.000279,0.000371
goage	0,1,0.000000,0.000053
goal	0,5,0.000000,0.000265
goals	0,1,0.000000,0.000053
goatee	0,1,0.000000,0.000053
god	0,3,0.000000,0.000159
godly	0,1,0.000000,0.000053
goes	0,1,0.000000,0.000053
going	15,12,0.001048,0.000635
gold	0,14,0.000000,0.000741
golnaraghi	1,0,0.000070,0.000000
gone	1,1,0.000070,0.000053
gonzalez	1,0,0.000070,0.000000
good	10,13,0.000699,0.000688
goodbye	0,1,0.000000,0.000053
goodmorning	2,0,0.000140,0.000000
goods	0,1,0.000000,0.000053
gosnell	1,0,0.000070,0.000000
got	0,7,0.000000,0.000371
gov	1,0,0.000070,0.000000
government	3,4,0.000210,0.000212
governor	5,0,0.000349,0.000000
gpg	1,0,0.000070,0.000000
gpt	0,1,0.000000,0.000053
gra	0,3,0.000000,0.000159
grabbing	0,1,0.000000,0.000053
grabs	0,1,0.000000,0.000053
gracie	2,0,0.000140,0.000000
grade	0,2,0.000000,0.000106
grading	0,1,0.000000,0.000053
gradually	1,0,0.000070,0.000000
grammar	0,1,0.000000,0.000053
grand	0,3,0.000000,0.000159
grandfathered	1,0,0.000070,0.000000
grandma	0,1,0.000000,0.000053
grant	6,0,0.000419,0.000000
granted	0,1,0.000000,0.000053
granting	0,1,0.000000,0.000053
graphics	0,5,0.000000,0.000265
gratis	0,1,0.000000,0.000053
gravel	0,1,0.000000,0.000053
graves	2,0,0.000140,0.000000
gray	2,0,0.000140,0.000000
great	8,12,0.000559,0.000635
greater	1,0,0.000070,0.000000
greatest	0,2,0.000000,0.000106
greatly	1,0,0.000070,0.000000
greedily	0,1,0.000000,0.000053
greeted	1,0,0.000070,0.000000
greetings	0,1,0.000000,0.000053
greg	3,0,0.000210,0.000000
gregory	0,1,0.000000,0.000053
griddle	0,1,0.000000,0.000053
grief	0,1,0.000000,0.000053
grizzly	0,1,0.000000,0.000053
gross	3,0,0.000210,0.000000
ground	0,1,0.000000,0.000053
group	19,3,0.001327,0.000159
groups	2,2,0.000140,0.000106
growing	0,1,0.000000,0.000053
grown	0,2,0.000000,0.000106
growth	0,4,0.000000,0.000212
gs	1,0,0.000070,0.000000
gssgeomatics	0,1,0.000000,0.000053
guarantee	0,5,0.000000,0.000265
guaranteed	0,4,0.000000,0.000212
guerrilla	0,1,0.000000,0.000053
guess	1,0,0.000070,0.000000
guides	0,1,0.000000,0.000053
guinea	0,1,0.000000,0.000053
gullweig	0,1,0.000000,0.000053
gunners	0,1,0.000000,0.000053
guns	0,1,0.000000,0.000053
guru	0,2,0.000000,0.000106
gutierrez	1,0,0.000070,0.000000
guy	1,1,0.000070,0.000053
guys	3,0,0.000210,0.000000
gwen	1,0,0.000070,0.000000
gxol	0,1,0.000000,0.000053
gxxu	0,1,0.000000,0.000053
h	2,5,0.000140,0.000265
habitually	1,0,0.000070,0.000000
had	11,9,0.000768,0.000477
hair	0,1,0.000000,0.000053
hal	1,0,0.000070,0.000000
half	1,1,0.000070,0.000053
hall	0,2,0.000000,0.000106
hand	3,2,0.000210,0.000106
handle	0,1,0.000000,0.000053
handled	1,1,0.000070,0.000053
hands	0,2,0.000000,0.000106
hang	0,1,0.000000,0.000053
hangover	0,1,0.000000,0.000053
hans	1,0,0.000070,0.000000
happen	4,0,0.000279,0.000000
happens	1,0,0.000070,0.000000
happy	4,0,0.000279,0.000000
harbour	1,0,0.000070,0.000000
hard	4,6,0.000279,0.000318
hardly	0,2,0.000000,0.000106
hardware	0,1,0.000000,0.000053
harriman	0,1,0.000000,0.000053
harris	2,0,0.000140,0.000000
harrison	2,0,0.000140,0.000000
harry	1,0,0.000070,0.000000
harvey	4,0,0.000279,0.000000
has	31,36,0.002165,0.001906
hash	0,1,0.000000,0.000053
hassle	0,2,0.000000,0.000106
hate	0,4,0.000000,0.000212
haunch	0,1,0.000000,0.000053
have	69,101,0.004820,0.005348
having	5,1,0.000349,0.000053
hc	2,0,0.000140,0.000000
hcokyovrdsprayz	0,1,0.000000,0.000053
he	8,39,0.000559,0.002065
head	0,3,0.000000,0.000159
headache	0,1,0.000000,0.000053
headachesmerle	0,1,0.000000,0.000053
heading	0,1,0.000000,0.000053
headline	0,2,0.000000,0.000106
